,timestamp,logNumber,Statistic.recvSeq2,Statistic.recvNum2,Statistic.computenum2,Statistic.recvSeq13,Statistic.recvNum13,Statistic.computenum13
2441,45377,log0,0,0,0,1508,1425,202
2442,47861,log1,857,856,203,0,0,0
2443,45407,log0,0,0,0,1509,1426,202
2444,47891,log1,857,856,203,0,0,0
2445,45437,log0,0,0,0,1510,1427,202
2446,47921,log1,858,857,203,0,0,0
2447,45467,log0,0,0,0,1511,1428,202
2448,47951,log1,858,857,203,0,0,0
2449,45497,log0,0,0,0,1512,1429,203
2450,47981,log1,859,858,204,0,0,0
2451,45527,log0,0,0,0,1513,1430,203
2452,48011,log1,860,859,204,0,0,0
2453,45557,log0,0,0,0,1514,1431,203
2454,48041,log1,860,859,204,0,0,0
2455,45587,log0,0,0,0,1515,1432,203
2456,48071,log1,861,860,204,0,0,0
2457,45617,log0,0,0,0,1516,1433,203
2458,48101,log1,861,860,204,0,0,0
2459,45647,log0,0,0,0,1517,1434,203
2460,48131,log1,862,861,204,0,0,0
2461,45677,log0,0,0,0,1518,1435,203
2462,48161,log1,863,862,204,0,0,0
2463,45707,log0,0,0,0,1519,1436,204
2464,48191,log1,863,862,204,0,0,0
2465,45737,log0,0,0,0,1520,1437,204
2466,48221,log1,864,863,204,0,0,0
2467,45767,log0,0,0,0,1521,1438,204
2468,48251,log1,864,863,204,0,0,0
2469,45797,log0,0,0,0,1522,1439,204
2470,48281,log1,865,864,204,0,0,0
2471,45827,log0,0,0,0,1523,1440,204
2472,48311,log1,866,865,204,0,0,0
2473,45857,log0,0,0,0,1524,1441,204
2474,48341,log1,866,865,204,0,0,0
2475,45887,log0,0,0,0,1525,1442,204
2476,48371,log1,867,866,205,0,0,0
2477,45917,log0,0,0,0,1526,1443,205
2478,48401,log1,867,866,205,0,0,0
2479,45947,log0,0,0,0,1527,1444,205
2480,48431,log1,868,867,205,0,0,0
2481,45977,log0,0,0,0,1528,1445,205
2482,48461,log1,869,868,205,0,0,0
2483,46007,log0,0,0,0,1529,1446,205
2484,48491,log1,869,868,205,0,0,0
2485,46037,log0,0,0,0,1530,1447,205
2486,48521,log1,870,869,205,0,0,0
2487,46067,log0,0,0,0,1531,1448,205
2488,48551,log1,870,869,205,0,0,0
2489,46097,log0,0,0,0,1532,1449,205
2490,48581,log1,871,870,206,0,0,0
2491,46127,log0,0,0,0,1533,1450,206
2492,48611,log1,872,871,206,0,0,0
2493,46157,log0,0,0,0,1534,1451,206
2494,48641,log1,872,871,206,0,0,0
2495,46187,log0,0,0,0,1535,1452,206
2496,48671,log1,873,872,206,0,0,0
2497,46217,log0,0,0,0,1536,1453,206
2498,48701,log1,873,872,206,0,0,0
2499,46247,log0,0,0,0,1537,1454,206
2500,48731,log1,874,873,206,0,0,0
2501,46277,log0,0,0,0,1538,1455,206
2502,48761,log1,875,874,207,0,0,0
2503,46307,log0,0,0,0,1539,1456,206
2504,48791,log1,875,874,207,0,0,0
2505,46337,log0,0,0,0,1540,1457,207
2506,48821,log1,876,875,207,0,0,0
2507,46367,log0,0,0,0,1541,1458,207
2508,48851,log1,876,875,207,0,0,0
2509,46397,log0,0,0,0,1542,1459,207
2510,48881,log1,877,876,207,0,0,0
2511,46427,log0,0,0,0,1543,1460,207
2512,48911,log1,878,877,207,0,0,0
2513,46457,log0,0,0,0,1544,1461,207
2514,48941,log1,878,877,207,0,0,0
2515,46487,log0,0,0,0,1545,1462,207
2516,48971,log1,879,878,208,0,0,0
2517,46517,log0,0,0,0,1546,1463,207
2518,49001,log1,879,878,208,0,0,0
2519,46547,log0,0,0,0,1547,1464,208
2520,49031,log1,880,879,208,0,0,0
2521,46577,log0,0,0,0,1548,1465,208
2522,49061,log1,881,880,208,0,0,0
2523,46607,log0,0,0,0,1549,1466,208
2524,49091,log1,881,880,208,0,0,0
2525,46637,log0,0,0,0,1550,1467,208
2526,49121,log1,882,881,208,0,0,0
2527,46667,log0,0,0,0,1551,1468,208
2528,49151,log1,882,881,208,0,0,0
2529,46697,log0,0,0,0,1552,1469,208
2530,49181,log1,883,882,209,0,0,0
2531,46727,log0,0,0,0,1553,1470,208
2532,49211,log1,884,883,209,0,0,0
2533,46757,log0,0,0,0,1554,1471,209
2534,49241,log1,884,883,209,0,0,0
2535,46787,log0,0,0,0,1555,1472,209
2536,49271,log1,885,884,209,0,0,0
2537,46817,log0,0,0,0,1556,1473,209
2538,49301,log1,885,884,209,0,0,0
2539,46847,log0,0,0,0,1557,1474,209
2540,49331,log1,886,885,209,0,0,0
2541,46877,log0,0,0,0,1558,1475,209
2542,49361,log1,887,886,210,0,0,0
2543,46907,log0,0,0,0,1559,1476,209
2544,49391,log1,887,886,210,0,0,0
2545,46937,log0,0,0,0,1560,1477,209
2546,49421,log1,888,887,210,0,0,0
2547,46967,log0,0,0,0,1561,1478,210
2548,49451,log1,888,887,210,0,0,0
2549,46997,log0,0,0,0,1562,1479,210
2550,49481,log1,889,888,210,0,0,0
2551,47027,log0,0,0,0,1563,1480,210
2552,49511,log1,890,889,210,0,0,0
2553,47057,log0,0,0,0,1564,1481,210
2554,49541,log1,890,889,210,0,0,0
2555,47087,log0,0,0,0,1565,1482,210
2556,49571,log1,891,890,211,0,0,0
2557,47117,log0,0,0,0,1566,1483,210
2558,49601,log1,891,890,211,0,0,0
2559,47147,log0,0,0,0,1567,1484,210
2560,49631,log1,892,891,211,0,0,0
2561,47177,log0,0,0,0,1568,1485,211
2562,49661,log1,893,892,211,0,0,0
2563,47207,log0,0,0,0,1569,1486,211
2564,49691,log1,893,892,211,0,0,0
2565,47237,log0,0,0,0,1570,1487,211
2566,49721,log1,894,893,211,0,0,0
2567,47267,log0,0,0,0,1571,1488,211
2568,49751,log1,894,893,211,0,0,0
2569,47297,log0,0,0,0,1572,1489,211
2570,49781,log1,895,894,212,0,0,0
2571,47327,log0,0,0,0,1573,1490,211
2572,49811,log1,896,895,212,0,0,0
2573,47357,log0,0,0,0,1574,1491,211
2574,49841,log1,896,895,212,0,0,0
2575,47387,log0,0,0,0,1575,1492,212
2576,49871,log1,897,896,212,0,0,0
2577,47417,log0,0,0,0,1576,1493,212
2578,49901,log1,897,896,212,0,0,0
2579,47447,log0,0,0,0,1577,1494,212
2580,49931,log1,898,897,212,0,0,0
2581,47477,log0,0,0,0,1578,1495,212
2582,49961,log1,899,898,213,0,0,0
2583,47507,log0,0,0,0,1579,1496,212
2584,49991,log1,899,898,213,0,0,0
2585,47537,log0,0,0,0,1580,1497,212
2586,50021,log1,900,899,213,0,0,0
2587,47567,log0,0,0,0,1581,1498,212
2588,50051,log1,900,899,213,0,0,0
2589,47597,log0,0,0,0,1582,1499,213
2590,50081,log1,901,900,213,0,0,0
2591,47627,log0,0,0,0,1583,1500,213
2592,50111,log1,902,901,213,0,0,0
2593,47657,log0,0,0,0,1584,1501,213
2594,50141,log1,902,901,213,0,0,0
2595,47687,log0,0,0,0,1585,1502,213
2596,50171,log1,903,902,214,0,0,0
2597,47717,log0,0,0,0,1586,1503,213
2598,50201,log1,903,902,214,0,0,0
2599,47747,log0,0,0,0,1587,1504,213
2600,50231,log1,904,903,214,0,0,0
2601,47777,log0,0,0,0,1588,1505,213
2602,50261,log1,905,904,214,0,0,0
2603,47807,log0,0,0,0,1589,1506,214
2604,50291,log1,905,904,214,0,0,0
2605,47837,log0,0,0,0,1590,1507,214
2606,50321,log1,906,905,214,0,0,0
2607,47867,log0,0,0,0,1591,1508,214
2608,50351,log1,906,905,214,0,0,0
2609,47897,log0,0,0,0,1592,1509,214
2610,50381,log1,907,906,215,0,0,0
2611,47927,log0,0,0,0,1593,1510,214
2612,50411,log1,908,907,215,0,0,0
2613,47957,log0,0,0,0,1594,1511,214
2614,50441,log1,908,907,215,0,0,0
2615,47987,log0,0,0,0,1595,1512,214
2616,50471,log1,909,908,215,0,0,0
2617,48017,log0,0,0,0,1596,1513,215
2618,50501,log1,909,908,215,0,0,0
2619,48047,log0,0,0,0,1597,1514,215
2620,50531,log1,910,909,215,0,0,0
2621,48077,log0,0,0,0,1598,1515,215
2622,50561,log1,911,910,216,0,0,0
2623,48107,log0,0,0,0,1599,1516,215
2624,50591,log1,911,910,216,0,0,0
2625,48137,log0,0,0,0,1600,1517,215
2626,50621,log1,912,911,216,0,0,0
2627,48167,log0,0,0,0,1601,1518,215
2628,50651,log1,912,911,216,0,0,0
2629,48197,log0,0,0,0,1602,1519,215
2630,50681,log1,913,912,216,0,0,0
2631,48227,log0,0,0,0,1603,1520,216
2632,50711,log1,914,913,216,0,0,0
2633,48257,log0,0,0,0,1604,1521,216
2634,50741,log1,914,913,216,0,0,0
2635,48287,log0,0,0,0,1605,1522,216
2636,50771,log1,915,914,217,0,0,0
2637,48317,log0,0,0,0,1606,1523,216
2638,50801,log1,915,914,217,0,0,0
2639,48347,log0,0,0,0,1607,1524,216
2640,50831,log1,916,915,217,0,0,0
2641,48377,log0,0,0,0,1608,1525,216
2642,50861,log1,917,916,217,0,0,0
2643,48407,log0,0,0,0,1609,1526,216
2644,50891,log1,917,916,217,0,0,0
2645,48437,log0,0,0,0,1610,1527,217
2646,50921,log1,918,917,217,0,0,0
2647,48467,log0,0,0,0,1611,1528,217
2648,48497,log0,0,0,0,1612,1529,217
2649,50951,log1,918,917,217,0,0,0
2650,50981,log1,919,918,218,0,0,0
2651,48527,log0,0,0,0,1613,1530,217
2652,51011,log1,920,919,218,0,0,0
2653,48557,log0,0,0,0,1614,1531,217
2654,51041,log1,920,919,218,0,0,0
2655,48587,log0,0,0,0,1615,1532,217
2656,51071,log1,921,920,218,0,0,0
2657,48617,log0,0,0,0,1616,1533,217
2658,51101,log1,921,920,218,0,0,0
2659,48647,log0,0,0,0,1617,1534,218
2660,51131,log1,922,921,218,0,0,0
2661,48677,log0,0,0,0,1618,1535,218
2662,51161,log1,923,922,219,0,0,0
2663,48707,log0,0,0,0,1619,1536,218
2664,51191,log1,923,922,219,0,0,0
2665,48737,log0,0,0,0,1620,1537,218
2666,51221,log1,924,923,219,0,0,0
2667,48767,log0,0,0,0,1621,1538,218
2668,51251,log1,924,923,219,0,0,0
2669,48797,log0,0,0,0,1622,1539,218
2670,51281,log1,925,924,219,0,0,0
2671,48827,log0,0,0,0,1623,1540,218
2672,51311,log1,926,925,219,0,0,0
2673,48857,log0,0,0,0,1624,1541,219
2674,51341,log1,926,925,219,0,0,0
2675,48887,log0,0,0,0,1625,1542,219
2676,51371,log1,927,926,220,0,0,0
2677,48917,log0,0,0,0,1626,1543,219
2678,51401,log1,927,926,220,0,0,0
2679,48947,log0,0,0,0,1627,1544,219
2680,51431,log1,928,927,220,0,0,0
2681,48977,log0,0,0,0,1628,1545,219
2682,51461,log1,929,928,220,0,0,0
2683,49007,log0,0,0,0,1629,1546,219
2684,51491,log1,929,928,220,0,0,0
2685,49037,log0,0,0,0,1630,1547,219
2686,51521,log1,930,929,220,0,0,0
2687,49067,log0,0,0,0,1631,1548,220
2688,51551,log1,930,929,220,0,0,0
2689,49097,log0,0,0,0,1632,1549,220
2690,51581,log1,931,930,221,0,0,0
2691,49127,log0,0,0,0,1633,1550,220
2692,51611,log1,932,931,221,0,0,0
2693,49157,log0,0,0,0,1634,1551,220
2694,51641,log1,932,931,221,0,0,0
2695,49187,log0,0,0,0,1635,1552,220
2696,51671,log1,933,932,221,0,0,0
2697,49217,log0,0,0,0,1636,1553,220
2698,51701,log1,933,932,221,0,0,0
2699,49247,log0,0,0,0,1637,1554,220
2700,51731,log1,934,933,221,0,0,0
2701,49277,log0,0,0,0,1638,1555,221
2702,51761,log1,935,934,222,0,0,0
2703,49307,log0,0,0,0,1639,1556,221
2704,51791,log1,935,934,222,0,0,0
2705,49337,log0,0,0,0,1640,1557,221
2706,51821,log1,936,935,222,0,0,0
2707,49367,log0,0,0,0,1641,1558,221
2708,51851,log1,936,935,222,0,0,0
2709,49397,log0,0,0,0,1642,1559,221
2710,51881,log1,937,936,222,0,0,0
2711,49427,log0,0,0,0,1643,1560,221
2712,51911,log1,938,937,222,0,0,0
2713,49457,log0,0,0,0,1644,1561,221
2714,51941,log1,938,937,222,0,0,0
2715,49487,log0,0,0,0,1645,1562,222
2716,51971,log1,939,938,222,0,0,0
2717,49517,log0,0,0,0,1646,1563,222
2718,52001,log1,939,938,222,0,0,0
2719,49547,log0,0,0,0,1647,1564,222
2720,52031,log1,940,939,222,0,0,0
2721,49577,log0,0,0,0,1648,1565,222
2722,52061,log1,941,940,222,0,0,0
2723,49607,log0,0,0,0,1649,1566,222
2724,52091,log1,941,940,222,0,0,0
2725,49637,log0,0,0,0,1650,1567,222
2726,52121,log1,942,941,222,0,0,0
2727,49667,log0,0,0,0,1651,1568,222
2728,52151,log1,942,941,222,0,0,0
2729,49697,log0,0,0,0,1652,1569,223
2730,52181,log1,943,942,223,0,0,0
2731,49727,log0,0,0,0,1653,1570,223
2732,52211,log1,944,943,223,0,0,0
2733,49757,log0,0,0,0,1654,1571,223
2734,52241,log1,944,943,223,0,0,0
2735,49787,log0,0,0,0,1655,1572,223
2736,52271,log1,945,944,223,0,0,0
2737,49817,log0,0,0,0,1656,1573,223
2738,52301,log1,945,944,223,0,0,0
2739,49847,log0,0,0,0,1657,1574,223
2740,52331,log1,946,945,223,0,0,0
2741,49877,log0,0,0,0,1658,1575,223
2742,52361,log1,947,946,223,0,0,0
2743,49907,log0,0,0,0,1659,1576,224
2744,52391,log1,947,946,223,0,0,0
2745,49937,log0,0,0,0,1660,1577,224
2746,52421,log1,948,947,223,0,0,0
2747,49967,log0,0,0,0,1661,1578,224
2748,52451,log1,948,947,223,0,0,0
2749,49997,log0,0,0,0,1662,1579,224
2750,52481,log1,949,948,223,0,0,0
2751,50027,log0,0,0,0,1663,1580,224
2752,52511,log1,950,949,223,0,0,0
2753,50057,log0,0,0,0,1664,1581,224
2754,52541,log1,950,949,223,0,0,0
2755,50087,log0,0,0,0,1665,1582,224
2756,52571,log1,951,950,224,0,0,0
2757,50117,log0,0,0,0,1666,1583,225
2758,52601,log1,951,950,224,0,0,0
2759,50147,log0,0,0,0,1667,1584,225
2760,52631,log1,952,951,224,0,0,0
2761,50177,log0,0,0,0,1668,1585,225
2762,52661,log1,953,952,224,0,0,0
2763,50207,log0,0,0,0,1669,1586,225
2764,52691,log1,953,952,224,0,0,0
2765,50237,log0,0,0,0,1670,1587,225
2766,52721,log1,954,953,224,0,0,0
2767,50267,log0,0,0,0,1671,1588,225
2768,52751,log1,954,953,224,0,0,0
2769,50297,log0,0,0,0,1672,1589,225
2770,52781,log1,955,954,225,0,0,0
2771,50327,log0,0,0,0,1673,1590,226
2772,52811,log1,956,955,225,0,0,0
2773,50357,log0,0,0,0,1674,1591,226
2774,52841,log1,956,955,225,0,0,0
2775,50387,log0,0,0,0,1675,1592,226
2776,52871,log1,957,956,225,0,0,0
2777,50417,log0,0,0,0,1676,1593,226
2778,52901,log1,957,956,225,0,0,0
2779,50447,log0,0,0,0,1677,1594,226
2780,52931,log1,958,957,225,0,0,0
2781,50477,log0,0,0,0,1678,1595,226
2782,52961,log1,959,958,226,0,0,0
2783,50507,log0,0,0,0,1679,1596,226
2784,52991,log1,959,958,226,0,0,0
2785,50537,log0,0,0,0,1680,1597,227
2786,53021,log1,960,959,226,0,0,0
2787,50567,log0,0,0,0,1681,1598,227
2788,53051,log1,960,959,226,0,0,0
2789,50597,log0,0,0,0,1682,1599,227
2790,53081,log1,961,960,226,0,0,0
2791,50627,log0,0,0,0,1683,1600,227
2792,53111,log1,962,961,226,0,0,0
2793,50657,log0,0,0,0,1684,1601,227
2794,53141,log1,962,961,226,0,0,0
2795,50687,log0,0,0,0,1685,1602,227
2796,53171,log1,963,962,227,0,0,0
2797,50717,log0,0,0,0,1686,1603,227
2798,53201,log1,963,962,227,0,0,0
2799,50747,log0,0,0,0,1687,1604,228
2800,53231,log1,964,963,227,0,0,0
2801,50777,log0,0,0,0,1688,1605,228
2802,53261,log1,965,964,227,0,0,0
2803,50807,log0,0,0,0,1689,1606,228
2804,53291,log1,965,964,227,0,0,0
2805,50837,log0,0,0,0,1690,1607,228
2806,53321,log1,966,965,227,0,0,0
2807,50867,log0,0,0,0,1691,1608,228
2808,53351,log1,966,965,227,0,0,0
2809,50897,log0,0,0,0,1692,1609,228
2810,53381,log1,967,966,228,0,0,0
2811,50927,log0,0,0,0,1693,1610,228
2812,53411,log1,968,967,228,0,0,0
2813,50957,log0,0,0,0,1694,1611,229
2814,53441,log1,968,967,228,0,0,0
2815,50987,log0,0,0,0,1695,1612,229
2816,53471,log1,969,968,228,0,0,0
2817,51017,log0,0,0,0,1696,1613,229
2818,53501,log1,969,968,228,0,0,0
2819,51047,log0,0,0,0,1697,1614,229
2820,53531,log1,970,969,228,0,0,0
2821,51077,log0,0,0,0,1698,1615,229
2822,53561,log1,971,970,229,0,0,0
2823,51107,log0,0,0,0,1699,1616,229
2824,53591,log1,971,970,229,0,0,0
2825,51137,log0,0,0,0,1700,1617,229
2826,53621,log1,972,971,229,0,0,0
2827,51167,log0,0,0,0,1701,1618,230
2828,53651,log1,972,971,229,0,0,0
2829,51197,log0,0,0,0,1702,1619,230
2830,53681,log1,973,972,229,0,0,0
2831,51227,log0,0,0,0,1703,1620,230
2832,53711,log1,974,973,229,0,0,0
2833,51257,log0,0,0,0,1704,1621,230
2834,53741,log1,974,973,229,0,0,0
2835,51287,log0,0,0,0,1705,1622,230
2836,53771,log1,975,974,230,0,0,0
2837,51317,log0,0,0,0,1706,1623,230
2838,53801,log1,975,974,230,0,0,0
2839,51347,log0,0,0,0,1707,1624,230
2840,53831,log1,976,975,230,0,0,0
2841,51377,log0,0,0,0,1708,1625,231
2842,53861,log1,977,976,230,0,0,0
2843,51407,log0,0,0,0,1709,1626,231
2844,53891,log1,977,976,230,0,0,0
2845,51437,log0,0,0,0,1710,1627,231
2846,53921,log1,978,977,230,0,0,0
2847,51467,log0,0,0,0,1711,1628,231
2848,53951,log1,978,977,230,0,0,0
2849,51497,log0,0,0,0,1712,1629,231
2850,53981,log1,979,978,231,0,0,0
2851,51527,log0,0,0,0,1713,1630,231
2852,54011,log1,980,979,231,0,0,0
2853,51557,log0,0,0,0,1714,1631,231
2854,54041,log1,980,979,231,0,0,0
2855,51587,log0,0,0,0,1715,1632,232
2856,54071,log1,981,980,231,0,0,0
2857,51617,log0,0,0,0,1716,1633,232
2858,54101,log1,981,980,231,0,0,0
2859,51647,log0,0,0,0,1717,1634,232
2860,54131,log1,982,981,231,0,0,0
2861,51677,log0,0,0,0,1718,1635,232
2862,54161,log1,983,982,232,0,0,0
2863,51707,log0,0,0,0,1719,1636,232
2864,54191,log1,983,982,232,0,0,0
2865,51737,log0,0,0,0,1720,1637,232
2866,54221,log1,984,983,232,0,0,0
2867,51767,log0,0,0,0,1721,1638,232
2868,54251,log1,984,983,232,0,0,0
2869,51797,log0,0,0,0,1722,1639,233
2870,54281,log1,985,984,232,0,0,0
2871,51827,log0,0,0,0,1723,1640,233
2872,54311,log1,986,985,232,0,0,0
2873,51857,log0,0,0,0,1724,1641,233
2874,54341,log1,986,985,232,0,0,0
2875,51887,log0,0,0,0,1725,1642,233
2876,54371,log1,987,986,233,0,0,0
2877,51917,log0,0,0,0,1726,1643,233
2878,54401,log1,987,986,233,0,0,0
2879,51947,log0,0,0,0,1727,1644,233
2880,54431,log1,988,987,233,0,0,0
2881,51977,log0,0,0,0,1728,1645,233
2882,54461,log1,989,988,233,0,0,0
2883,52007,log0,0,0,0,1729,1646,234
2884,54491,log1,989,988,233,0,0,0
2885,52037,log0,0,0,0,1730,1647,234
2886,52067,log0,0,0,0,1731,1648,234
2887,54521,log1,990,989,233,0,0,0
2888,54551,log1,990,989,233,0,0,0
2889,52097,log0,0,0,0,1732,1649,234
2890,54581,log1,991,990,234,0,0,0
2891,52127,log0,0,0,0,1733,1650,234
2892,54611,log1,992,991,234,0,0,0
2893,52157,log0,0,0,0,1734,1651,234
2894,54641,log1,992,991,234,0,0,0
2895,52187,log0,0,0,0,1735,1652,234
2896,54671,log1,993,992,234,0,0,0
2897,52217,log0,0,0,0,1736,1653,235
2898,54701,log1,993,992,234,0,0,0
2899,52247,log0,0,0,0,1737,1654,235
2900,54731,log1,994,993,234,0,0,0
2901,52277,log0,0,0,0,1738,1655,235
2902,54761,log1,995,994,235,0,0,0
2903,52307,log0,0,0,0,1739,1656,235
2904,54791,log1,995,994,235,0,0,0
2905,52337,log0,0,0,0,1740,1657,235
2906,54821,log1,996,995,235,0,0,0
2907,52367,log0,0,0,0,1741,1658,235
2908,54851,log1,996,995,235,0,0,0
2909,52397,log0,0,0,0,1742,1659,235
2910,54881,log1,997,996,235,0,0,0
2911,52427,log0,0,0,0,1743,1660,236
2912,54911,log1,998,997,235,0,0,0
2913,52457,log0,0,0,0,1744,1661,236
2914,54941,log1,998,997,235,0,0,0
2915,52487,log0,0,0,0,1745,1662,236
2916,54971,log1,999,998,236,0,0,0
2917,52517,log0,0,0,0,1746,1663,236
2918,55001,log1,999,998,236,0,0,0
2919,52547,log0,0,0,0,1747,1664,236
2920,55031,log1,1000,999,236,0,0,0
2921,52577,log0,0,0,0,1748,1665,236
2922,55061,log1,1001,1000,236,0,0,0
2923,52607,log0,0,0,0,1749,1666,236
2924,55091,log1,1001,1000,236,0,0,0
2925,52637,log0,0,0,0,1750,1667,237
2926,55121,log1,1002,1001,236,0,0,0
2927,52667,log0,0,0,0,1751,1668,237
2928,55151,log1,1002,1001,236,0,0,0
2929,52697,log0,0,0,0,1752,1669,237
2930,55181,log1,1003,1002,237,0,0,0
2931,52727,log0,0,0,0,1753,1670,237
2932,55211,log1,1004,1003,237,0,0,0
2933,52757,log0,0,0,0,1754,1671,237
2934,55241,log1,1004,1003,237,0,0,0
2935,52787,log0,0,0,0,1755,1672,237
2936,55271,log1,1005,1004,237,0,0,0
2937,52817,log0,0,0,0,1756,1673,237
2938,55301,log1,1005,1004,237,0,0,0
2939,52847,log0,0,0,0,1757,1674,238
2940,55331,log1,1006,1005,237,0,0,0
2941,52877,log0,0,0,0,1758,1675,238
2942,55361,log1,1007,1006,238,0,0,0
2943,52907,log0,0,0,0,1759,1676,238
2944,55391,log1,1007,1006,238,0,0,0
2945,52937,log0,0,0,0,1760,1677,238
2946,55421,log1,1008,1007,238,0,0,0
2947,52967,log0,0,0,0,1761,1678,238
2948,55451,log1,1008,1007,238,0,0,0
2949,52997,log0,0,0,0,1762,1679,238
2950,55481,log1,1009,1008,238,0,0,0
2951,53027,log0,0,0,0,1763,1680,238
2952,55511,log1,1010,1009,238,0,0,0
2953,53057,log0,0,0,0,1764,1681,239
2954,55541,log1,1010,1009,238,0,0,0
2955,53087,log0,0,0,0,1765,1682,239
2956,55571,log1,1011,1010,239,0,0,0
2957,53117,log0,0,0,0,1766,1683,239
2958,55601,log1,1011,1010,239,0,0,0
2959,53147,log0,0,0,0,1767,1684,239
2960,55631,log1,1012,1011,239,0,0,0
2961,53177,log0,0,0,0,1768,1685,239
2962,55661,log1,1013,1012,239,0,0,0
2963,53207,log0,0,0,0,1769,1686,239
2964,55691,log1,1013,1012,239,0,0,0
2965,53237,log0,0,0,0,1770,1687,239
2966,55721,log1,1014,1013,239,0,0,0
2967,53267,log0,0,0,0,1771,1688,240
2968,55751,log1,1014,1013,239,0,0,0
2969,53297,log0,0,0,0,1772,1689,240
2970,55781,log1,1015,1014,240,0,0,0
2971,53327,log0,0,0,0,1773,1690,240
2972,55811,log1,1016,1015,240,0,0,0
2973,53357,log0,0,0,0,1774,1691,240
2974,55841,log1,1016,1015,240,0,0,0
2975,53387,log0,0,0,0,1775,1692,240
2976,55871,log1,1017,1016,240,0,0,0
2977,53417,log0,0,0,0,1776,1693,240
2978,55901,log1,1017,1016,240,0,0,0
2979,53447,log0,0,0,0,1777,1694,240
2980,55931,log1,1018,1017,240,0,0,0
2981,53477,log0,0,0,0,1778,1695,241
2982,55961,log1,1019,1018,241,0,0,0
2983,53507,log0,0,0,0,1779,1696,241
2984,55991,log1,1019,1018,241,0,0,0
2985,53537,log0,0,0,0,1780,1697,241
2986,56021,log1,1020,1019,241,0,0,0
2987,53567,log0,0,0,0,1781,1698,241
2988,56051,log1,1020,1019,241,0,0,0
2989,53597,log0,0,0,0,1782,1699,241
2990,56081,log1,1021,1020,241,0,0,0
2991,53627,log0,0,0,0,1783,1700,241
2992,56111,log1,1022,1021,241,0,0,0
2993,53657,log0,0,0,0,1784,1701,241
2994,56141,log1,1022,1021,241,0,0,0
2995,53687,log0,0,0,0,1785,1702,242
2996,56171,log1,1023,1022,242,0,0,0
2997,53717,log0,0,0,0,1786,1703,242
2998,56201,log1,1023,1022,242,0,0,0
2999,53747,log0,0,0,0,1787,1704,242
3000,56231,log1,1024,1023,242,0,0,0
3001,53777,log0,0,0,0,1788,1705,242
3002,56261,log1,1025,1024,242,0,0,0
3003,53807,log0,0,0,0,1789,1706,242
3004,56291,log1,1025,1024,242,0,0,0
3005,53837,log0,0,0,0,1790,1707,242
3006,56321,log1,1026,1025,242,0,0,0
3007,53867,log0,0,0,0,1791,1708,242
3008,56351,log1,1026,1025,242,0,0,0
3009,53897,log0,0,0,0,1792,1709,243
3010,56381,log1,1027,1026,243,0,0,0
3011,53927,log0,0,0,0,1793,1710,243
3012,56411,log1,1028,1027,243,0,0,0
3013,53957,log0,0,0,0,1794,1711,243
3014,56441,log1,1028,1027,243,0,0,0
3015,53987,log0,0,0,0,1795,1712,243
3016,56471,log1,1029,1028,243,0,0,0
3017,54017,log0,0,0,0,1796,1713,243
3018,56501,log1,1029,1028,243,0,0,0
3019,54047,log0,0,0,0,1797,1714,243
3020,56531,log1,1030,1029,243,0,0,0
3021,54077,log0,0,0,0,1798,1715,243
3022,56561,log1,1031,1030,243,0,0,0
3023,54107,log0,0,0,0,1799,1716,244
3024,56591,log1,1031,1030,243,0,0,0
3025,54137,log0,0,0,0,1800,1717,244
3026,56621,log1,1032,1031,243,0,0,0
3027,54167,log0,0,0,0,1801,1718,244
3028,56651,log1,1032,1031,243,0,0,0
3029,54197,log0,0,0,0,1802,1719,244
3030,56681,log1,1033,1032,243,0,0,0
3031,54227,log0,0,0,0,1803,1720,244
3032,56711,log1,1034,1033,243,0,0,0
3033,54257,log0,0,0,0,1804,1721,244
3034,56741,log1,1034,1033,243,0,0,0
3035,54287,log0,0,0,0,1805,1722,244
3036,56771,log1,1035,1034,244,0,0,0
3037,54317,log0,0,0,0,1806,1723,245
3038,56801,log1,1035,1034,244,0,0,0
3039,54347,log0,0,0,0,1807,1724,245
3040,56831,log1,1036,1035,244,0,0,0
3041,54377,log0,0,0,0,1808,1725,245
3042,56861,log1,1037,1036,244,0,0,0
3043,54407,log0,0,0,0,1809,1726,245
3044,56891,log1,1037,1036,244,0,0,0
3045,54437,log0,0,0,0,1810,1727,245
3046,56921,log1,1038,1037,244,0,0,0
3047,54467,log0,0,0,0,1811,1728,245
3048,56951,log1,1038,1037,244,0,0,0
3049,54497,log0,0,0,0,1812,1729,245
3050,56981,log1,1039,1038,245,0,0,0
3051,54527,log0,0,0,0,1813,1730,246
3052,57011,log1,1040,1039,245,0,0,0
3053,54557,log0,0,0,0,1814,1731,246
3054,57041,log1,1040,1039,245,0,0,0
3055,54587,log0,0,0,0,1815,1732,246
3056,57071,log1,1041,1040,245,0,0,0
3057,54617,log0,0,0,0,1816,1733,246
3058,57101,log1,1041,1040,245,0,0,0
3059,54647,log0,0,0,0,1817,1734,246
3060,57131,log1,1042,1041,245,0,0,0
3061,54677,log0,0,0,0,1818,1735,246
3062,57161,log1,1043,1042,246,0,0,0
3063,54707,log0,0,0,0,1819,1736,246
3064,57191,log1,1043,1042,246,0,0,0
3065,54737,log0,0,0,0,1820,1737,247
3066,57221,log1,1044,1043,246,0,0,0
